,Date,Regular,Diesel
71,2022-11-08,3.7957142857142854,5.3428571428571425
72,2022-11-09,3.7914285714285714,5.345714285714286
73,2022-11-10,3.787142857142857,5.348571428571429
74,2022-11-11,3.782857142857143,5.351428571428571
75,2022-11-12,3.7785714285714285,5.354285714285714
76,2022-11-13,3.7742857142857145,5.357142857142858
77,2022-11-14,3.77,5.36
78,2022-11-15,3.7542857142857144,5.351428571428571
79,2022-11-16,3.7385714285714284,5.342857142857143
80,2022-11-17,3.722857142857143,5.3342857142857145
81,2022-11-18,3.7071428571428573,5.325714285714286
82,2022-11-19,3.6914285714285717,5.317142857142857
83,2022-11-20,3.6757142857142857,5.308571428571429
84,2022-11-21,3.66,5.3
85,2022-11-22,3.6442857142857146,5.288571428571428
86,2022-11-23,3.6285714285714286,5.277142857142857
87,2022-11-24,3.612857142857143,5.265714285714285
88,2022-11-25,3.597142857142857,5.2542857142857144
89,2022-11-26,3.5814285714285714,5.242857142857143
90,2022-11-27,3.5657142857142854,5.231428571428571
91,2022-11-28,3.55,5.22
92,2022-11-29,3.5285714285714285,5.2
93,2022-11-30,3.507142857142857,5.18
94,2022-12-01,3.4857142857142858,5.16
95,2022-12-02,3.464285714285714,5.14
96,2022-12-03,3.4428571428571426,5.12
97,2022-12-04,3.4214285714285713,5.1
98,2022-12-05,3.4,5.08
99,2022-12-06,3.38,5.057142857142857
100,2022-12-07,3.36,5.034285714285715
101,2022-12-08,3.34,5.011428571428572
102,2022-12-09,3.32,4.988571428571428
103,2022-12-10,3.3,4.965714285714285
104,2022-12-11,3.28,4.942857142857143
105,2022-12-12,3.26,4.92
106,2022-12-13,3.242857142857143,4.898571428571429
107,2022-12-14,3.2257142857142855,4.877142857142857
108,2022-12-15,3.2085714285714286,4.855714285714286
109,2022-12-16,3.1914285714285713,4.834285714285714
110,2022-12-17,3.1742857142857144,4.812857142857142
111,2022-12-18,3.157142857142857,4.791428571428571
112,2022-12-19,3.14,4.77
113,2022-12-20,3.1342857142857143,4.757142857142857
114,2022-12-21,3.1285714285714286,4.744285714285714
115,2022-12-22,3.1228571428571428,4.731428571428571
116,2022-12-23,3.1171428571428574,4.718571428571428
117,2022-12-24,3.1114285714285717,4.7057142857142855
118,2022-12-25,3.105714285714286,4.692857142857142
119,2022-12-26,3.1,4.68
120,2022-12-27,3.1171428571428574,4.68
121,2022-12-28,3.1342857142857143,4.68
122,2022-12-29,3.1514285714285717,4.68
123,2022-12-30,3.1685714285714286,4.68
124,2022-12-31,3.185714285714286,4.68
125,2023-01-01,3.202857142857143,4.68
126,2023-01-02,3.22,4.68
127,2023-01-03,3.2285714285714286,4.675714285714285
128,2023-01-04,3.237142857142857,4.671428571428572
129,2023-01-05,3.2457142857142856,4.667142857142857
130,2023-01-06,3.2542857142857144,4.662857142857143
131,2023-01-07,3.262857142857143,4.658571428571428
132,2023-01-08,3.2714285714285714,4.654285714285715
133,2023-01-09,3.28,4.65
134,2023-01-10,3.2842857142857143,4.642857142857143
135,2023-01-11,3.2885714285714283,4.635714285714286
136,2023-01-12,3.2928571428571427,4.628571428571429
137,2023-01-13,3.297142857142857,4.621428571428571
138,2023-01-14,3.3014285714285716,4.614285714285714
139,2023-01-15,3.3057142857142856,4.607142857142857
140,2023-01-16,3.31,4.6
141,2023-01-17,3.3257142857142856,4.602857142857142
142,2023-01-18,3.3414285714285716,4.605714285714286
143,2023-01-19,3.357142857142857,4.6085714285714285
144,2023-01-20,3.3728571428571428,4.611428571428571
145,2023-01-21,3.3885714285714283,4.614285714285714
146,2023-01-22,3.4042857142857144,4.617142857142857
147,2023-01-23,3.42,4.62
148,2023-01-24,3.432857142857143,4.628571428571429
149,2023-01-25,3.4457142857142857,4.637142857142857
150,2023-01-26,3.4585714285714286,4.645714285714286
151,2023-01-27,3.471428571428571,4.654285714285714
152,2023-01-28,3.484285714285714,4.662857142857143
153,2023-01-29,3.497142857142857,4.671428571428571
154,2023-01-30,3.51,4.68
155,2023-01-31,3.504285714285714,4.671428571428571
156,2023-02-01,3.4985714285714287,4.662857142857143
157,2023-02-02,3.492857142857143,4.654285714285714
158,2023-02-03,3.487142857142857,4.645714285714286
159,2023-02-04,3.4814285714285713,4.637142857142857
160,2023-02-05,3.475714285714286,4.628571428571429
161,2023-02-06,3.47,4.62
162,2023-02-07,3.462857142857143,4.61
163,2023-02-08,3.455714285714286,4.6
164,2023-02-09,3.448571428571429,4.59
165,2023-02-10,3.4414285714285713,4.58
166,2023-02-11,3.434285714285714,4.57
167,2023-02-12,3.427142857142857,4.56
168,2023-02-13,3.42,4.55
169,2023-02-14,3.4185714285714286,4.541428571428571
170,2023-02-15,3.4171428571428573,4.532857142857143
171,2023-02-16,3.415714285714286,4.524285714285714
172,2023-02-17,3.414285714285714,4.515714285714286
173,2023-02-18,3.412857142857143,4.507142857142857
174,2023-02-19,3.4114285714285715,4.498571428571429
175,2023-02-20,3.41,4.49
176,2023-02-21,3.4042857142857144,4.478571428571429
177,2023-02-22,3.3985714285714286,4.467142857142857
178,2023-02-23,3.392857142857143,4.4557142857142855
179,2023-02-24,3.3871428571428575,4.444285714285715
180,2023-02-25,3.3814285714285717,4.432857142857143
181,2023-02-26,3.375714285714286,4.421428571428572
182,2023-02-27,3.37,4.41
183,2023-02-28,3.375714285714286,4.405714285714286
184,2023-03-01,3.3814285714285717,4.401428571428571
185,2023-03-02,3.3871428571428575,4.397142857142857
186,2023-03-03,3.392857142857143,4.392857142857143
187,2023-03-04,3.3985714285714286,4.388571428571429
188,2023-03-05,3.4042857142857144,4.384285714285714
189,2023-03-06,3.41,4.38
190,2023-03-07,3.4185714285714286,4.3742857142857146
191,2023-03-08,3.4271428571428575,4.368571428571428
192,2023-03-09,3.435714285714286,4.362857142857143
193,2023-03-10,3.4442857142857144,4.357142857142857
194,2023-03-11,3.452857142857143,4.351428571428571
195,2023-03-12,3.4614285714285717,4.345714285714285
196,2023-03-13,3.47,4.34
197,2023-03-14,3.4657142857142857,4.332857142857143
198,2023-03-15,3.4614285714285717,4.325714285714286
199,2023-03-16,3.4571428571428573,4.3185714285714285
200,2023-03-17,3.452857142857143,4.311428571428571
201,2023-03-18,3.4485714285714284,4.304285714285714
202,2023-03-19,3.4442857142857144,4.297142857142857
203,2023-03-20,3.44,4.29
204,2023-03-21,3.44,4.282857142857143
205,2023-03-22,3.44,4.275714285714286
206,2023-03-23,3.44,4.268571428571429
207,2023-03-24,3.44,4.261428571428572
208,2023-03-25,3.44,4.2542857142857144
209,2023-03-26,3.44,4.247142857142857
210,2023-03-27,3.44,4.24
211,2023-03-28,3.4499999999999997,4.234285714285715
212,2023-03-29,3.46,4.228571428571429
213,2023-03-30,3.4699999999999998,4.222857142857143
214,2023-03-31,3.48,4.217142857142857
215,2023-04-01,3.4899999999999998,4.211428571428572
216,2023-04-02,3.5,4.2057142857142855
217,2023-04-03,3.51,4.2
218,2023-04-04,3.5228571428571427,4.2
219,2023-04-05,3.5357142857142856,4.2
220,2023-04-06,3.5485714285714285,4.2
221,2023-04-07,3.5614285714285714,4.2
222,2023-04-08,3.5742857142857143,4.2
223,2023-04-09,3.587142857142857,4.2
224,2023-04-10,3.6,4.2
225,2023-04-11,3.61,4.2
226,2023-04-12,3.62,4.2
227,2023-04-13,3.63,4.2
228,2023-04-14,3.64,4.2
229,2023-04-15,3.65,4.2
230,2023-04-16,3.66,4.2
231,2023-04-17,3.67,4.2
232,2023-04-18,3.67,4.195714285714286
233,2023-04-19,3.67,4.191428571428571
234,2023-04-20,3.67,4.187142857142857
235,2023-04-21,3.67,4.182857142857143
236,2023-04-22,3.67,4.178571428571429
237,2023-04-23,3.67,4.174285714285714
238,2023-04-24,3.67,4.17
239,2023-04-25,3.6614285714285715,4.161428571428571
240,2023-04-26,3.6528571428571426,4.152857142857143
241,2023-04-27,3.644285714285714,4.144285714285714
242,2023-04-28,3.6357142857142857,4.135714285714286
243,2023-04-29,3.6271428571428572,4.127142857142857
244,2023-04-30,3.6185714285714283,4.118571428571429
245,2023-05-01,3.61,4.11
246,2023-05-02,3.6,4.101428571428571
247,2023-05-03,3.59,4.092857142857143
248,2023-05-04,3.58,4.0842857142857145
249,2023-05-05,3.57,4.075714285714286
250,2023-05-06,3.56,4.067142857142857
251,2023-05-07,3.55,4.058571428571429
252,2023-05-08,3.54,4.05
253,2023-05-09,3.54,4.0442857142857145
254,2023-05-10,3.54,4.038571428571428
255,2023-05-11,3.54,4.032857142857143
256,2023-05-12,3.54,4.027142857142857
257,2023-05-13,3.54,4.021428571428571
258,2023-05-14,3.54,4.015714285714285
259,2023-05-15,3.54,4.01
260,2023-05-16,3.54,4.005714285714285
261,2023-05-17,3.54,4.001428571428571
262,2023-05-18,3.54,3.997142857142857
263,2023-05-19,3.54,3.992857142857143
264,2023-05-20,3.54,3.9885714285714284
265,2023-05-21,3.54,3.9842857142857144
266,2023-05-22,3.54,3.98
267,2023-05-23,3.545714285714286,3.9757142857142855
268,2023-05-24,3.5514285714285716,3.9714285714285715
269,2023-05-25,3.5571428571428574,3.967142857142857
270,2023-05-26,3.5628571428571427,3.962857142857143
271,2023-05-27,3.5685714285714285,3.9585714285714286
272,2023-05-28,3.5742857142857143,3.9542857142857146
273,2023-05-29,3.58,3.95
274,2023-05-30,3.5757142857142856,3.9457142857142857
275,2023-05-31,3.5714285714285716,3.9414285714285717
276,2023-06-01,3.567142857142857,3.9371428571428573
277,2023-06-02,3.5628571428571427,3.932857142857143
278,2023-06-03,3.5585714285714283,3.9285714285714284
279,2023-06-04,3.5542857142857143,3.9242857142857144
280,2023-06-05,3.55,3.92
281,2023-06-06,3.5557142857142856,3.9185714285714286
282,2023-06-07,3.5614285714285714,3.9171428571428573
283,2023-06-08,3.567142857142857,3.915714285714286
284,2023-06-09,3.5728571428571425,3.914285714285714
285,2023-06-10,3.5785714285714283,3.912857142857143
286,2023-06-11,3.584285714285714,3.9114285714285715
287,2023-06-12,3.59,3.91
288,2023-06-13,3.5885714285714285,3.9042857142857144
289,2023-06-14,3.587142857142857,3.8985714285714286
290,2023-06-15,3.585714285714286,3.892857142857143
291,2023-06-16,3.584285714285714,3.8871428571428575
292,2023-06-17,3.5828571428571427,3.8814285714285717
293,2023-06-18,3.5814285714285714,3.875714285714286
294,2023-06-19,3.58,3.87
295,2023-06-20,3.5785714285714287,3.8714285714285714
296,2023-06-21,3.577142857142857,3.8728571428571428
297,2023-06-22,3.5757142857142856,3.874285714285714
298,2023-06-23,3.5742857142857143,3.875714285714286
299,2023-06-24,3.572857142857143,3.8771428571428572
300,2023-06-25,3.571428571428571,3.8785714285714286
301,2023-06-26,3.57,3.88
302,2023-06-27,3.5657142857142854,3.874285714285714
303,2023-06-28,3.5614285714285714,3.8685714285714283
304,2023-06-29,3.557142857142857,3.8628571428571425
305,2023-06-30,3.552857142857143,3.857142857142857
306,2023-07-01,3.5485714285714285,3.8514285714285714
307,2023-07-02,3.5442857142857145,3.8457142857142856
308,2023-07-03,3.54,3.84
309,2023-07-04,3.54,3.84
310,2023-07-05,3.54,3.84
311,2023-07-06,3.54,3.84
312,2023-07-07,3.54,3.84
313,2023-07-08,3.54,3.84
314,2023-07-09,3.54,3.84
315,2023-07-10,3.54,3.84
316,2023-07-11,3.5442857142857145,3.84
317,2023-07-12,3.5485714285714285,3.84
318,2023-07-13,3.552857142857143,3.84
319,2023-07-14,3.557142857142857,3.84
320,2023-07-15,3.5614285714285714,3.84
321,2023-07-16,3.5657142857142854,3.84
322,2023-07-17,3.57,3.84
323,2023-07-18,3.5742857142857143,3.8457142857142856
324,2023-07-19,3.5785714285714283,3.8514285714285714
325,2023-07-20,3.5828571428571427,3.857142857142857
326,2023-07-21,3.587142857142857,3.8628571428571425
327,2023-07-22,3.5914285714285716,3.8685714285714283
328,2023-07-23,3.5957142857142856,3.874285714285714
329,2023-07-24,3.6,3.88
330,2023-07-25,3.6228571428571428,3.9028571428571426
331,2023-07-26,3.645714285714286,3.9257142857142857
332,2023-07-27,3.6685714285714286,3.9485714285714284
333,2023-07-28,3.6914285714285713,3.9714285714285715
334,2023-07-29,3.714285714285714,3.994285714285714
335,2023-07-30,3.737142857142857,4.017142857142857
336,2023-07-31,3.76,4.04
337,2023-08-01,3.77,4.061428571428571
338,2023-08-02,3.78,4.082857142857143
339,2023-08-03,3.79,4.104285714285714
340,2023-08-04,3.8,4.125714285714286
341,2023-08-05,3.81,4.147142857142858
342,2023-08-06,3.82,4.168571428571429
343,2023-08-07,3.83,4.19
344,2023-08-08,3.8328571428571427,4.207142857142857
345,2023-08-09,3.835714285714286,4.224285714285714
346,2023-08-10,3.8385714285714285,4.241428571428571
347,2023-08-11,3.8414285714285716,4.258571428571429
348,2023-08-12,3.8442857142857143,4.275714285714286
349,2023-08-13,3.8471428571428574,4.292857142857143
350,2023-08-14,3.85,4.31
351,2023-08-15,3.8528571428571428,4.315714285714285
352,2023-08-16,3.855714285714286,4.321428571428571
353,2023-08-17,3.8585714285714285,4.3271428571428565
354,2023-08-18,3.8614285714285717,4.332857142857143
355,2023-08-19,3.8642857142857143,4.338571428571428
356,2023-08-20,3.8671428571428574,4.344285714285714
357,2023-08-21,3.87,4.35
358,2023-08-22,3.862857142857143,4.354285714285714
359,2023-08-23,3.855714285714286,4.3585714285714285
360,2023-08-24,3.8485714285714288,4.362857142857143
361,2023-08-25,3.841428571428571,4.3671428571428565
362,2023-08-26,3.834285714285714,4.371428571428571
363,2023-08-27,3.827142857142857,4.3757142857142854
364,2023-08-28,3.82,4.38
365,2023-08-29,3.8185714285714285,4.39
366,2023-08-30,3.817142857142857,4.4
367,2023-08-31,3.815714285714286,4.41
368,2023-09-01,3.814285714285714,4.42
369,2023-09-02,3.8128571428571427,4.43
370,2023-09-03,3.8114285714285714,4.44
371,2023-09-04,3.81,4.45
372,2023-09-05,3.8128571428571427,4.454285714285715
373,2023-09-06,3.815714285714286,4.458571428571429
374,2023-09-07,3.8185714285714285,4.4628571428571435
375,2023-09-08,3.8214285714285716,4.467142857142857
376,2023-09-09,3.8242857142857143,4.4714285714285715
377,2023-09-10,3.8271428571428574,4.475714285714286
378,2023-09-11,3.83,4.48
379,2023-09-12,3.837142857142857,4.494285714285715
380,2023-09-13,3.8442857142857143,4.508571428571429
381,2023-09-14,3.8514285714285714,4.522857142857143
382,2023-09-15,3.8585714285714285,4.537142857142857
383,2023-09-16,3.8657142857142857,4.551428571428572
384,2023-09-17,3.8728571428571428,4.565714285714286
385,2023-09-18,3.88,4.58
386,2023-09-19,3.8757142857142854,4.578571428571428
387,2023-09-20,3.8714285714285714,4.577142857142857
388,2023-09-21,3.867142857142857,4.575714285714286
389,2023-09-22,3.862857142857143,4.574285714285715
390,2023-09-23,3.8585714285714285,4.572857142857143
391,2023-09-24,3.8542857142857145,4.571428571428572
392,2023-09-25,3.85,4.57
393,2023-09-26,3.8442857142857143,4.571428571428572
394,2023-09-27,3.8385714285714285,4.572857142857143
395,2023-09-28,3.8328571428571427,4.574285714285715
396,2023-09-29,3.8271428571428574,4.575714285714286
397,2023-09-30,3.8214285714285716,4.577142857142857
398,2023-10-01,3.815714285714286,4.578571428571428
399,2023-10-02,3.81,4.58
400,2023-10-03,3.7942857142857145,4.57
401,2023-10-04,3.7785714285714285,4.56
402,2023-10-05,3.762857142857143,4.55
403,2023-10-06,3.7471428571428573,4.54
404,2023-10-07,3.7314285714285718,4.53
405,2023-10-08,3.7157142857142857,4.52
406,2023-10-09,3.7,4.51
407,2023-10-10,3.685714285714286,4.502857142857143
408,2023-10-11,3.6714285714285717,4.4957142857142856
409,2023-10-12,3.6571428571428575,4.488571428571428
410,2023-10-13,3.642857142857143,4.481428571428571
411,2023-10-14,3.6285714285714286,4.474285714285714
412,2023-10-15,3.6142857142857143,4.467142857142857
413,2023-10-16,3.6,4.46
414,2023-10-17,3.592857142857143,4.465714285714285
415,2023-10-18,3.585714285714286,4.4714285714285715
416,2023-10-19,3.5785714285714287,4.477142857142857
417,2023-10-20,3.571428571428571,4.482857142857143
418,2023-10-21,3.564285714285714,4.488571428571428
419,2023-10-22,3.557142857142857,4.494285714285715
420,2023-10-23,3.55,4.5
421,2023-10-24,3.5414285714285714,4.4957142857142856
422,2023-10-25,3.532857142857143,4.491428571428571
423,2023-10-26,3.5242857142857145,4.487142857142857
424,2023-10-27,3.5157142857142856,4.482857142857143
425,2023-10-28,3.507142857142857,4.478571428571429
426,2023-10-29,3.4985714285714287,4.474285714285714
427,2023-10-30,3.49,4.47
428,2023-10-31,3.48,4.46
429,2023-11-01,3.47,4.45
430,2023-11-02,3.46,4.44
431,2023-11-03,3.45,4.43
432,2023-11-04,3.44,4.42
433,2023-11-05,3.43,4.41
434,2023-11-06,3.42,4.4
435,2023-11-07,3.412857142857143,4.392857142857143
436,2023-11-08,3.4057142857142857,4.385714285714286
437,2023-11-09,3.3985714285714286,4.378571428571429
438,2023-11-10,3.3914285714285715,4.371428571428571
439,2023-11-11,3.3842857142857143,4.364285714285714
440,2023-11-12,3.3771428571428572,4.357142857142857
441,2023-11-13,3.37,4.35
442,2023-11-14,3.3614285714285717,4.34
443,2023-11-15,3.3528571428571428,4.33
444,2023-11-16,3.3442857142857143,4.32
445,2023-11-17,3.335714285714286,4.31
446,2023-11-18,3.3271428571428574,4.3
447,2023-11-19,3.3185714285714285,4.29
448,2023-11-20,3.31,4.28
449,2023-11-21,3.3014285714285716,4.272857142857143
450,2023-11-22,3.2928571428571427,4.265714285714286
451,2023-11-23,3.2842857142857143,4.258571428571429
452,2023-11-24,3.275714285714286,4.251428571428572
453,2023-11-25,3.2671428571428573,4.244285714285715
454,2023-11-26,3.2585714285714285,4.2371428571428575
455,2023-11-27,3.25,4.23
456,2023-11-28,3.2485714285714287,4.224285714285715
457,2023-11-29,3.2471428571428573,4.218571428571429
458,2023-11-30,3.245714285714286,4.2128571428571435
459,2023-12-01,3.244285714285714,4.207142857142857
460,2023-12-02,3.242857142857143,4.201428571428572
461,2023-12-03,3.2414285714285715,4.195714285714286
462,2023-12-04,3.24,4.19
463,2023-12-05,3.2271428571428573,4.177142857142857
464,2023-12-06,3.2142857142857144,4.164285714285715
465,2023-12-07,3.2014285714285715,4.151428571428571
466,2023-12-08,3.1885714285714286,4.138571428571429
467,2023-12-09,3.1757142857142857,4.1257142857142854
468,2023-12-10,3.162857142857143,4.112857142857143
469,2023-12-11,3.15,4.1
470,2023-12-12,3.1385714285714283,4.087142857142857
471,2023-12-13,3.1271428571428572,4.074285714285714
472,2023-12-14,3.1157142857142857,4.061428571428571
473,2023-12-15,3.104285714285714,4.048571428571428
474,2023-12-16,3.0928571428571425,4.035714285714286
475,2023-12-17,3.0814285714285714,4.022857142857142
476,2023-12-18,3.07,4.01
477,2023-12-19,3.0785714285714283,4.011428571428572
478,2023-12-20,3.087142857142857,4.0128571428571425
479,2023-12-21,3.0957142857142856,4.014285714285714
480,2023-12-22,3.104285714285714,4.015714285714285
481,2023-12-23,3.1128571428571425,4.017142857142857
482,2023-12-24,3.1214285714285714,4.018571428571428
483,2023-12-25,3.13,4.02
484,2023-12-26,3.1271428571428572,4.014285714285714
485,2023-12-27,3.124285714285714,4.008571428571428
486,2023-12-28,3.1214285714285714,4.002857142857143
487,2023-12-29,3.1185714285714283,3.997142857142857
488,2023-12-30,3.1157142857142857,3.991428571428571
489,2023-12-31,3.1128571428571425,3.9857142857142858
490,2024-01-01,3.11,3.98
491,2024-01-02,3.1057142857142854,3.9757142857142855
492,2024-01-03,3.1014285714285714,3.9714285714285715
493,2024-01-04,3.097142857142857,3.967142857142857
494,2024-01-05,3.092857142857143,3.962857142857143
495,2024-01-06,3.0885714285714285,3.9585714285714286
496,2024-01-07,3.0842857142857145,3.9542857142857146
497,2024-01-08,3.08,3.95
498,2024-01-09,3.0785714285714287,3.9457142857142857
499,2024-01-10,3.077142857142857,3.9414285714285717
500,2024-01-11,3.0757142857142856,3.9371428571428573
501,2024-01-12,3.0742857142857143,3.932857142857143
502,2024-01-13,3.072857142857143,3.9285714285714284
503,2024-01-14,3.071428571428571,3.9242857142857144
504,2024-01-15,3.07,3.92
505,2024-01-16,3.071428571428571,3.9185714285714286
506,2024-01-17,3.072857142857143,3.9171428571428573
507,2024-01-18,3.0742857142857143,3.915714285714286
508,2024-01-19,3.0757142857142856,3.914285714285714
509,2024-01-20,3.077142857142857,3.912857142857143
510,2024-01-21,3.0785714285714287,3.9114285714285715
511,2024-01-22,3.08,3.91
512,2024-01-23,3.0842857142857145,3.91
513,2024-01-24,3.0885714285714285,3.91
514,2024-01-25,3.092857142857143,3.91
515,2024-01-26,3.097142857142857,3.91
516,2024-01-27,3.1014285714285714,3.91
517,2024-01-28,3.1057142857142854,3.91
518,2024-01-29,3.11,3.91
519,2024-01-30,3.1157142857142857,3.912857142857143
520,2024-01-31,3.1214285714285714,3.915714285714286
521,2024-02-01,3.1271428571428572,3.9185714285714286
522,2024-02-02,3.1328571428571426,3.9214285714285717
523,2024-02-03,3.1385714285714283,3.9242857142857144
524,2024-02-04,3.144285714285714,3.9271428571428575
525,2024-02-05,3.15,3.93
526,2024-02-06,3.157142857142857,3.94
527,2024-02-07,3.164285714285714,3.95
528,2024-02-08,3.1714285714285713,3.96
529,2024-02-09,3.178571428571429,3.97
530,2024-02-10,3.185714285714286,3.98
531,2024-02-11,3.192857142857143,3.99
532,2024-02-12,3.2,4.0
533,2024-02-13,3.2114285714285717,4.014285714285714
534,2024-02-14,3.222857142857143,4.0285714285714285
535,2024-02-15,3.2342857142857144,4.042857142857143
536,2024-02-16,3.2457142857142856,4.057142857142857
537,2024-02-17,3.257142857142857,4.071428571428571
538,2024-02-18,3.2685714285714282,4.085714285714285
539,2024-02-19,3.28,4.1
540,2024-02-20,3.277142857142857,4.095714285714285
541,2024-02-21,3.274285714285714,4.091428571428572
542,2024-02-22,3.2714285714285714,4.087142857142857
543,2024-02-23,3.2685714285714282,4.082857142857143
544,2024-02-24,3.2657142857142856,4.078571428571428
545,2024-02-25,3.2628571428571425,4.074285714285715
546,2024-02-26,3.26,4.07
547,2024-02-27,3.2728571428571427,4.067142857142858
548,2024-02-28,3.2857142857142856,4.064285714285714
549,2024-02-29,3.2985714285714285,4.061428571428571
550,2024-03-01,3.3114285714285714,4.058571428571429
551,2024-03-02,3.3242857142857143,4.055714285714286
552,2024-03-03,3.337142857142857,4.0528571428571425
553,2024-03-04,3.35,4.05
554,2024-03-05,3.357142857142857,4.047142857142857
555,2024-03-06,3.3642857142857143,4.0442857142857145
556,2024-03-07,3.3714285714285714,4.041428571428572
557,2024-03-08,3.3785714285714286,4.038571428571428
558,2024-03-09,3.3857142857142857,4.035714285714286
559,2024-03-10,3.392857142857143,4.032857142857143
560,2024-03-11,3.4,4.03
561,2024-03-12,3.41,4.03
562,2024-03-13,3.42,4.03
563,2024-03-14,3.43,4.03
564,2024-03-15,3.44,4.03
565,2024-03-16,3.45,4.03
566,2024-03-17,3.46,4.03
567,2024-03-18,3.47,4.03
568,2024-03-19,3.4785714285714286,4.031428571428572
569,2024-03-20,3.487142857142857,4.032857142857143
570,2024-03-21,3.4957142857142856,4.034285714285715
571,2024-03-22,3.5042857142857144,4.035714285714286
572,2024-03-23,3.512857142857143,4.037142857142857
573,2024-03-24,3.5214285714285714,4.038571428571428
574,2024-03-25,3.53,4.04
575,2024-03-26,3.531428571428571,4.037142857142857
576,2024-03-27,3.532857142857143,4.034285714285714
577,2024-03-28,3.5342857142857143,4.031428571428571
578,2024-03-29,3.5357142857142856,4.0285714285714285
579,2024-03-30,3.537142857142857,4.025714285714286
580,2024-03-31,3.5385714285714287,4.022857142857142
581,2024-04-01,3.54,4.02
582,2024-04-02,3.5485714285714285,4.022857142857142
583,2024-04-03,3.5571428571428574,4.025714285714286
584,2024-04-04,3.565714285714286,4.0285714285714285
585,2024-04-05,3.5742857142857143,4.031428571428571
586,2024-04-06,3.5828571428571427,4.034285714285714
587,2024-04-07,3.5914285714285716,4.037142857142857
588,2024-04-08,3.6,4.04
589,2024-04-09,3.6042857142857145,4.04
590,2024-04-10,3.6085714285714285,4.04
591,2024-04-11,3.612857142857143,4.04
592,2024-04-12,3.617142857142857,4.04
593,2024-04-13,3.6214285714285714,4.04
594,2024-04-14,3.6257142857142854,4.04
595,2024-04-15,3.63,4.04
596,2024-04-16,3.637142857142857,4.038571428571428
